Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Segment;Postal Code;Product ID;Sales;Quantity;Discount;Profit
17222;CA-2026-173538;12/01/2026;12/01/2026;Same Day;EM-13810;Corporate;10009;OFF-BI-10002429;18.44;2;0.0;-3.3192
17223;CA-2026-173538;12/01/2026;12/01/2026;Same Day;EM-13810;Corporate;10009;OFF-ST-10003327;9.19;1;0.0;1.8997
17224;CA-2026-173571;12/01/2026;13/01/2026;First Class;LS-16945;Corporate;75220;OFF-BI-10003091;584.18;3;0.2;198.6212
17225;CA-2026-173571;12/01/2026;13/01/2026;First Class;LS-16945;Corporate;75220;TEC-PH-10001557;770.71;9;0.0;194.3808
17226;CA-2026-173537;13/01/2026;16/01/2026;First Class;AB-10150;Consumer;10701;OFF-AR-10003696;297.55;8;0.2;69.132
17227;CA-2026-173537;13/01/2026;16/01/2026;First Class;AB-10150;Consumer;10701;OFF-ST-10004963;71.93;4;0.0;4.9158
17228;CA-2026-173545;13/01/2026;14/01/2026;First Class;NS-18640;Corporate;43229;OFF-BI-10002012;5.29;4;0.2;0.2109
17229;CA-2026-173545;13/01/2026;14/01/2026;First Class;NS-18640;Corporate;43229;OFF-PA-10003797;19.09;3;0.2;6.4906
17230;CA-2026-173533;14/01/2026;19/01/2026;Standard Class;KA-16525;Consumer;10035;OFF-PA-10000174;20.1;2;0.2;6.834
17231;CA-2026-173533;14/01/2026;19/01/2026;Standard Class;KA-16525;Consumer;10035;OFF-BI-10001510;63.9;3;0.7;-1.6441
17232;CA-2026-173533;14/01/2026;19/01/2026;Standard Class;KA-16525;Consumer;10035;OFF-SU-10000381;31.23;3;0.0;10.6182
17233;CA-2026-173533;14/01/2026;19/01/2026;Standard Class;KA-16525;Consumer;10035;FUR-CH-10000595;642.86;3;0.2;76.5399
17234;CA-2026-173533;14/01/2026;19/01/2026;Standard Class;KA-16525;Consumer;10035;FUR-TA-10001307;1365.03;6;0.0;271.3056
17235;CA-2026-173567;14/01/2026;18/01/2026;Standard Class;SG-20605;Consumer;10009;OFF-BI-10001553;15.43;2;0.2;1.195
17236;CA-2026-173567;14/01/2026;18/01/2026;Standard Class;SG-20605;Consumer;10009;OFF-BI-10002897;22.29;7;0.0;7.5786
17237;CA-2026-173578;14/01/2026;16/01/2026;Second Class;DP-13000;Consumer;47150;TEC-PH-10004922;151.49;3;0.4;1.1205
17238;CA-2026-173578;14/01/2026;16/01/2026;Second Class;DP-13000;Consumer;47150;OFF-FA-10000053;10.33;5;0.2;-1.3824
17239;CA-2026-173582;14/01/2026;14/01/2026;Same Day;MC-17590;Corporate;76017;TEC-PH-10001552;43.87;4;0.2;7.1461
17240;CA-2026-173582;14/01/2026;14/01/2026;Same Day;MC-17590;Corporate;76017;OFF-BI-10000494;4.22;3;0.0;-0.7596
17241;CA-2026-173582;14/01/2026;14/01/2026;Same Day;MC-17590;Corporate;76017;OFF-PA-10003006;35.92;6;0.0;12.2128
17242;CA-2026-173582;14/01/2026;14/01/2026;Same Day;MC-17590;Corporate;76017;FUR-TA-10001039;66.12;1;0.5;-14.6505
17243;CA-2026-173598;14/01/2026;16/01/2026;Second Class;LS-16945;Corporate;75220;OFF-ST-10004180;413.92;9;0.0;21.1817
17244;CA-2026-173565;15/01/2026;20/01/2026;Standard Class;TS-21370;Corporate;10035;OFF-AR-10001547;14.82;5;0.0;4.7464
17245;CA-2026-173603;15/01/2026;19/01/2026;Standard Class;BR-92795;Corporate;90049;FUR-TA-10003346;845.17;4;0.3;-100.1184
17246;CA-2026-173536;16/01/2026;21/01/2026;Standard Class;PJ-18835;Corporate;10035;OFF-BI-10001097;15.38;3;0.7;-1.1806
17247;CA-2026-173551;16/01/2026;20/01/2026;Standard Class;ND-18460;Corporate;23320;OFF-ST-10002583;317.42;9;0.2;-16.9688
17248;CA-2026-173551;16/01/2026;20/01/2026;Standard Class;ND-18460;Corporate;23320;OFF-BI-10004970;3.35;1;0.0;1.139
17249;CA-2026-173551;16/01/2026;20/01/2026;Standard Class;ND-18460;Corporate;23320;OFF-AR-10001770;8.98;4;0.0;2.7127
17250;CA-2026-173556;16/01/2026;20/01/2026;Second Class;DO-13435;Consumer;43229;TEC-AC-10003832;251.12;2;0.0;62.4475
17251;CA-2026-173556;16/01/2026;20/01/2026;Second Class;DO-13435;Consumer;43229;OFF-PA-10000474;122.82;3;0.0;41.7588
17252;CA-2026-173559;16/01/2026;20/01/2026;Standard Class;MH-17290;Home Office;19140;OFF-ST-10005464;237.59;3;0.0;40.1421
17253;CA-2026-173562;16/01/2026;23/01/2026;Standard Class;TC-21295;Consumer;92683;OFF-EN-10004459;13.88;2;0.0;7.2176
17254;CA-2026-173604;16/01/2026;20/01/2026;Standard Class;CW-53740;Consumer;92037;OFF-AR-10001868;6.22;5;0.0;2.1148
17255;CA-2026-173548;18/01/2026;21/01/2026;First Class;FH-14350;Consumer;30318;TEC-CO-10001046;2480.18;4;0.0;790.792
17256;CA-2026-173548;18/01/2026;21/01/2026;First Class;FH-14350;Consumer;30318;OFF-PA-10003039;409.31;14;0.2;121.697
17257;CA-2026-173549;18/01/2026;24/01/2026;Standard Class;BW-11065;Consumer;10035;OFF-ST-10001505;25.04;4;0.2;3.3602
17258;CA-2026-173553;18/01/2026;22/01/2026;Standard Class;AG-10330;Consumer;77095;FUR-TA-10004086;333.22;5;0.0;5.9932
17259;CA-2026-173553;18/01/2026;22/01/2026;Standard Class;AG-10330;Consumer;77095;OFF-FA-10001843;9.94;4;0.0;3.3796
17260;CA-2026-173589;18/01/2026;22/01/2026;Second Class;RM-79125;Consumer;19143;FUR-FU-10003691;36.2;3;0.0;12.308
17261;CA-2026-173589;18/01/2026;22/01/2026;Second Class;RM-79125;Consumer;19143;FUR-CH-10004886;143.99;2;0.3;5.005
17262;CA-2026-173599;19/01/2026;25/01/2026;Standard Class;SA-17715;Corporate;94122;TEC-PH-10004539;318.33;2;0.0;84.5098
17263;CA-2026-173599;19/01/2026;25/01/2026;Standard Class;SA-17715;Corporate;94122;FUR-FU-10009105;18.16;3;0.2;1.1299
17264;CA-2026-173599;19/01/2026;25/01/2026;Standard Class;SA-17715;Corporate;94122;OFF-PA-10000474;263.31;8;0.2;89.5254
17265;CA-2026-173599;19/01/2026;25/01/2026;Standard Class;SA-17715;Corporate;94122;TEC-AC-10000158;371.25;9;0.2;27.3611
17266;CA-2026-173599;19/01/2026;25/01/2026;Standard Class;SA-17715;Corporate;94122;FUR-CH-10003396;129.08;2;0.3;-23.2344
17267;CA-2026-173535;20/01/2026;22/01/2026;Second Class;MY-18295;Corporate;21215;OFF-PA-10000327;14.34;4;0.0;4.8756
17268;CA-2026-173535;20/01/2026;22/01/2026;Second Class;MY-18295;Corporate;21215;OFF-PA-10000528;12.01;2;0.0;4.0834
17269;CA-2026-173535;20/01/2026;22/01/2026;Second Class;MY-18295;Corporate;21215;FUR-CH-10003817;91.03;2;0.0;20.0835
17270;CA-2026-173542;21/01/2026;26/01/2026;Standard Class;EF-17115;Corporate;94122;OFF-AR-10003504;12.48;3;0.2;2.5909
17271;CA-2026-173542;21/01/2026;26/01/2026;Standard Class;EF-17115;Corporate;94122;OFF-FA-10003467;6.11;3;0.2;-0.0966
17272;CA-2026-173542;21/01/2026;26/01/2026;Standard Class;EF-17115;Corporate;94122;TEC-AC-10006658;955.42;4;0.2;270.3898
17273;CA-2026-173574;21/01/2026;25/01/2026;Standard Class;SS-20410;Consumer;60543;OFF-AR-10001915;28.18;3;0.0;9.5812
17274;CA-2026-173574;21/01/2026;25/01/2026;Standard Class;SS-20410;Consumer;60543;OFF-AP-10000828;383.37;2;0.0;57.3888
17275;CA-2026-173592;21/01/2026;27/01/2026;Standard Class;LD-84335;Home Office;83704;OFF-PA-10004355;29.03;5;0.0;9.8702
17276;CA-2026-173592;21/01/2026;27/01/2026;Standard Class;LD-84335;Home Office;83704;OFF-FA-10000621;47.81;14;0.2;16.2554
17277;CA-2026-173544;22/01/2026;26/01/2026;Standard Class;SJ-72275;Consumer;94122;FUR-FU-10000087;70.43;4;0.6;13.7567
17278;CA-2026-173544;22/01/2026;26/01/2026;Standard Class;SJ-72275;Consumer;94122;OFF-PA-10001457;73.39;5;0.0;24.9526
17279;CA-2026-173584;22/01/2026;26/01/2026;Second Class;SW-11880;Consumer;77095;TEC-AC-10003628;87.99;3;0.2;25.1697
17280;CA-2026-173584;22/01/2026;26/01/2026;Second Class;SW-11880;Consumer;77095;OFF-ST-10003996;67.84;4;0.0;18.7133
17281;CA-2026-173594;22/01/2026;27/01/2026;Standard Class;SC-20230;Corporate;90004;FUR-TA-10001857;195.99;3;0.2;-51.055
17282;CA-2026-173594;22/01/2026;27/01/2026;Standard Class;SC-20230;Corporate;90004;OFF-PA-10004470;39.97;6;0.0;13.5898
17283;CA-2026-173554;23/01/2026;27/01/2026;Standard Class;SC-20095;Consumer;55407;OFF-AP-10001366;20.24;2;0.0;6.6498
17284;CA-2026-173568;24/01/2026;28/01/2026;Standard Class;MP-17965;Corporate;78501;OFF-ST-10002292;324.71;1;0.2;28.8768
17285;CA-2026-173581;24/01/2026;29/01/2026;Second Class;TB-21355;Corporate;30328;OFF-PA-10000157;106.05;5;0.2;36.057
17286;CA-2026-173581;24/01/2026;29/01/2026;Second Class;TB-21355;Corporate;30328;OFF-ST-10002957;11.58;2;0.2;-1.0695
17287;CA-2026-173587;24/01/2026;26/01/2026;Second Class;JF-15295;Consumer;84321;OFF-AP-10002311;190.69;3;0.0;54.5854
17288;CA-2026-173587;24/01/2026;26/01/2026;Second Class;JF-15295;Consumer;84321;FUR-CH-10002965;582.24;4;0.1;56.3335
17289;CA-2026-173555;25/01/2026;29/01/2026;Standard Class;JA-83970;Consumer;95661;TEC-AC-10002402;301.41;4;0.0;86.8704
17290;CA-2026-173555;25/01/2026;29/01/2026;Standard Class;JA-83970;Consumer;95661;FUR-TA-10003473;1069.45;3;0.2;-22.0213
17291;CA-2026-173555;25/01/2026;29/01/2026;Standard Class;JA-83970;Consumer;95661;FUR-FU-10002191;14.97;2;0.2;5.0898
17292;CA-2026-173555;25/01/2026;29/01/2026;Standard Class;JA-83970;Consumer;95661;OFF-PA-10002947;24.31;3;0.0;8.2654
17293;CA-2026-173588;25/01/2026;27/01/2026;Second Class;EE-93175;Consumer;77070;TEC-AC-10000420;180.27;2;0.0;67.3845
17294;CA-2026-173564;26/01/2026;28/01/2026;Second Class;ES-14080;Corporate;85281;OFF-BI-10001787;10.47;3;0.2;0.69
17295;CA-2026-173575;26/01/2026;27/01/2026;First Class;JA-14880;Consumer;77095;FUR-FU-10001918;4.73;1;0.0;1.6082
17296;CA-2026-173575;26/01/2026;27/01/2026;First Class;JA-14880;Consumer;77095;TEC-AC-10001606;182.66;2;0.0;65.4614
17297;CA-2026-173550;27/01/2026;31/01/2026;Standard Class;DD-25845;Consumer;80112;OFF-PA-10000675;222.01;6;0.0;75.4834
17298;CA-2026-173569;28/01/2026;03/02/2026;Standard Class;JS-15685;Corporate;33023;OFF-EN-10001335;100.28;9;0.2;40.6403
17299;CA-2026-173590;28/01/2026;28/01/2026;Same Day;EM-13825;Corporate;57103;OFF-BI-10004632;798.78;9;0.0;-23.6848
17300;CA-2026-173590;28/01/2026;28/01/2026;Same Day;EM-13825;Corporate;57103;FUR-FU-10001852;5.4;3;0.0;1.4156
17301;CA-2026-173563;29/01/2026;04/02/2026;Standard Class;DW-21695;Corporate;33065;OFF-AR-10004078;8.63;2;0.0;1.9689
17302;CA-2026-173576;29/01/2026;01/02/2026;First Class;CC-12430;Home Office;3301;FUR-CH-10000665;625.49;5;0.0;170.7714
17303;CA-2026-173576;29/01/2026;01/02/2026;First Class;CC-12430;Home Office;3301;OFF-AR-10004022;102.03;3;0.2;14.8456
17304;CA-2026-173580;29/01/2026;03/02/2026;Standard Class;MO-42585;Corporate;10011;TEC-AC-10001908;736.85;7;0.2;160.6404
17305;CA-2026-173580;29/01/2026;03/02/2026;Standard Class;MO-42585;Corporate;10011;FUR-FU-10002445;47.64;5;0.2;16.1976
17306;CA-2026-173540;30/01/2026;02/02/2026;Second Class;CM-12115;Consumer;10011;TEC-AC-10001013;249.71;8;0.0;90.5256
17307;CA-2026-173557;30/01/2026;03/02/2026;Standard Class;JD-16150;Corporate;53209;FUR-FU-10001934;181.25;8;0.2;43.1626
17308;CA-2026-173651;01/02/2026;03/02/2026;First Class;JB-85735;Consumer;23320;FUR-FU-10002045;47.91;2;0.6;13.2898
17309;CA-2026-173620;02/02/2026;08/02/2026;Standard Class;ME-17725;Consumer;75220;OFF-BI-10001787;10.45;3;0.2;0.5856
17310;CA-2026-173620;02/02/2026;08/02/2026;Standard Class;ME-17725;Consumer;75220;OFF-FA-10001332;5.97;2;0.0;2.0298
17311;CA-2026-173627;02/02/2026;08/02/2026;Standard Class;PC-69250;Consumer;32303;FUR-FU-10001037;28.22;4;0.0;9.5948
17312;CA-2026-173627;02/02/2026;08/02/2026;Standard Class;PC-69250;Consumer;32303;OFF-BI-10004738;26.54;2;0.0;5.3647
17313;CA-2026-173643;02/02/2026;08/02/2026;Standard Class;LS-16945;Corporate;75220;OFF-BI-10002724;26.31;5;0.7;-2.0535
17314;CA-2026-173643;02/02/2026;08/02/2026;Standard Class;LS-16945;Corporate;75220;OFF-AP-10002203;0.91;1;0.8;-0.1638
17315;CA-2026-173660;03/02/2026;06/02/2026;First Class;AS-26790;Home Office;94109;TEC-AC-10004227;47.83;5;0.0;-2.5529
17316;CA-2026-173660;03/02/2026;06/02/2026;First Class;AS-26790;Home Office;94109;OFF-AP-10001205;212.26;4;0.2;7.5622
17317;CA-2026-173660;03/02/2026;06/02/2026;First Class;AS-26790;Home Office;94109;OFF-BI-10004182;4.2;3;0.2;1.428
17318;CA-2026-173605;04/02/2026;07/02/2026;First Class;JK-15730;Consumer;60016;OFF-ST-10000025;90.94;1;0.0;9.2934
17319;CA-2026-173605;04/02/2026;07/02/2026;First Class;JK-15730;Consumer;60016;OFF-EN-10003001;83.21;1;0.2;27.2478
17320;CA-2026-173605;04/02/2026;07/02/2026;First Class;JK-15730;Consumer;60016;OFF-LA-10002475;32.06;4;0.0;10.9004
17321;CA-2026-173654;04/02/2026;09/02/2026;Standard Class;BS-11380;Corporate;80219;OFF-PA-10001870;38.61;6;0.2;13.1274
17322;CA-2026-173654;04/02/2026;09/02/2026;Standard Class;BS-11380;Corporate;80219;FUR-BO-10002213;828.67;2;0.2;-16.9885
17323;CA-2026-173654;04/02/2026;09/02/2026;Standard Class;BS-11380;Corporate;80219;OFF-PA-10000223;11.87;2;0.2;4.0358
17324;CA-2026-173654;04/02/2026;09/02/2026;Standard Class;BS-11380;Corporate;80219;OFF-AR-10001246;2.37;1;0.0;0.6095
17325;CA-2026-173616;05/02/2026;10/02/2026;Standard Class;SW-20275;Consumer;10009;FUR-TA-10002356;775.91;5;0.4;-189.3083
17326;CA-2026-173616;05/02/2026;10/02/2026;Standard Class;SW-20275;Consumer;10009;OFF-ST-10000876;28.36;2;0.2;6.6268
17327;CA-2026-173640;05/02/2026;07/02/2026;First Class;GT-14710;Consumer;98105;OFF-BI-10004236;121.36;10;0.2;15.6672
17328;CA-2026-173640;05/02/2026;07/02/2026;First Class;GT-14710;Consumer;98105;OFF-PA-10001019;61.88;3;0.0;21.0392
17329;CA-2026-173642;05/02/2026;09/02/2026;Standard Class;CA-11965;Corporate;77642;FUR-CH-10003535;185.46;4;0.0;11.3117
17330;CA-2026-173642;05/02/2026;09/02/2026;Standard Class;CA-11965;Corporate;77642;FUR-FU-10000965;296.6;5;0.0;100.844
17331;CA-2026-173649;05/02/2026;09/02/2026;Standard Class;RH-65145;Consumer;77041;OFF-BI-10004022;2.66;3;0.0;-0.0221
17332;CA-2026-173649;05/02/2026;09/02/2026;Standard Class;RH-65145;Consumer;77041;OFF-EN-10004206;1093.42;6;0.0;504.5324
17333;CA-2026-173645;06/02/2026;10/02/2026;Standard Class;TS-21505;Consumer;38401;TEC-PH-10002624;1226.4;3;0.4;88.1305
17334;CA-2026-173645;06/02/2026;10/02/2026;Standard Class;TS-21505;Consumer;38401;OFF-ST-10000025;407.46;4;0.2;25.9569
17335;CA-2026-173645;06/02/2026;10/02/2026;Standard Class;TS-21505;Consumer;38401;OFF-BI-10001200;47.75;5;0.0;9.654
17336;CA-2026-173662;06/02/2026;11/02/2026;Standard Class;KM-16375;Home Office;85234;OFF-PA-10000380;19.31;2;0.0;6.5654
17337;CA-2026-173662;06/02/2026;11/02/2026;Standard Class;KM-16375;Home Office;85234;FUR-FU-10001934;45.28;2;0.0;15.3952
17338;CA-2026-173662;06/02/2026;11/02/2026;Standard Class;KM-16375;Home Office;85234;FUR-FU-10004960;65.01;3;0.2;19.2364
17339;CA-2026-173648;07/02/2026;11/02/2026;Standard Class;ZC-21910;Consumer;97301;OFF-BI-10000591;6.29;2;0.7;1.661
17340;CA-2026-173648;07/02/2026;11/02/2026;Standard Class;ZC-21910;Consumer;97301;FUR-TA-10000688;524.6;3;0.2;52.7641
17341;CA-2026-173648;07/02/2026;11/02/2026;Standard Class;ZC-21910;Consumer;97301;OFF-SU-10000157;203.73;2;0.0;9.6057
17342;CA-2026-173659;07/02/2026;13/02/2026;Standard Class;LS-17245;Consumer;13501;FUR-FU-10002157;53.34;3;0.2;18.1356
17343;CA-2026-173607;08/02/2026;14/02/2026;Standard Class;AA-10315;Consumer;78664;OFF-PA-10002659;10.14;3;0.0;3.4476
17344;CA-2026-173621;08/02/2026;14/02/2026;Standard Class;CD-12280;Consumer;10024;TEC-AC-10000521;29.1;3;0.2;4.6283
17345;CA-2026-173615;09/02/2026;13/02/2026;Standard Class;ZF-74820;Consumer;29203;OFF-PA-10001033;209.49;5;0.0;71.2266
17346;CA-2026-173615;09/02/2026;13/02/2026;Standard Class;ZF-74820;Consumer;29203;OFF-ST-10001291;15.2;1;0.2;2.8561
17347;CA-2026-173650;09/02/2026;14/02/2026;Second Class;AD-10180;Home Office;59405;FUR-TA-10000688;595.89;3;0.4;-48.6922
17348;CA-2026-173652;09/02/2026;14/02/2026;Standard Class;SC-20095;Consumer;55407;TEC-PH-10004614;187.74;3;0.0;48.2133
17349;CA-2026-173656;09/02/2026;13/02/2026;Standard Class;SH-21395;Corporate;21215;OFF-BI-10003712;1.51;1;0.2;0.1462
17350;CA-2026-173656;09/02/2026;13/02/2026;Standard Class;SH-21395;Corporate;21215;TEC-PH-10001578;671.6;2;0.0;144.8499
17351;CA-2026-173656;09/02/2026;13/02/2026;Standard Class;SH-21395;Corporate;21215;OFF-BI-10001460;24.05;2;0.0;8.177
17352;CA-2026-173630;10/02/2026;14/02/2026;Standard Class;BS-11380;Corporate;80219;TEC-PH-10002415;1142.23;5;0.2;78.0985
17353;CA-2026-173625;11/02/2026;13/02/2026;First Class;SM-24890;Home Office;48185;OFF-BI-10003984;16.5;2;0.2;-0.8174
17354;CA-2026-173634;11/02/2026;15/02/2026;Standard Class;TB-21055;Consumer;12180;FUR-CH-10000422;138.41;2;0.2;11.4285
17355;CA-2026-173635;11/02/2026;14/02/2026;Second Class;CG-12520;Consumer;42420;TEC-AC-10003657;96.96;3;0.2;4.3614
17356;CA-2026-173635;11/02/2026;14/02/2026;Second Class;CG-12520;Consumer;42420;TEC-AC-10003198;262.93;3;0.0;66.0287
17357;CA-2026-173635;11/02/2026;14/02/2026;Second Class;CG-12520;Consumer;42420;OFF-BI-10002557;8.79;2;0.7;0.6781
17358;CA-2026-173608;13/02/2026;19/02/2026;Standard Class;BD-11500;Consumer;60653;FUR-FU-10000576;630.8;4;0.0;89.537
17359;CA-2026-173608;13/02/2026;19/02/2026;Standard Class;BD-11500;Consumer;60653;OFF-FA-10002170;18.22;5;0.2;5.8366
17360;CA-2026-173608;13/02/2026;19/02/2026;Standard Class;BD-11500;Consumer;60653;OFF-ST-10001228;31.03;2;0.0;8.0164
17361;CA-2026-173611;13/02/2026;18/02/2026;Standard Class;JC-16105;Corporate;14609;TEC-AC-10004571;289.44;3;0.0;129.0582
17362;CA-2026-173628;13/02/2026;20/02/2026;Standard Class;JK-15625;Consumer;10024;FUR-FU-10001290;182.77;4;0.2;47.9847
17363;CA-2026-173628;13/02/2026;20/02/2026;Standard Class;JK-15625;Consumer;10024;OFF-FA-10002815;3.56;1;0.0;1.2104
17364;CA-2026-173628;13/02/2026;20/02/2026;Standard Class;JK-15625;Consumer;10024;OFF-BI-10003650;2739.18;9;0.7;-436.3711
17365;CA-2026-173613;15/02/2026;16/02/2026;First Class;JH-15430;Consumer;27217;OFF-AP-10004708;188.15;5;0.0;33.2936
17366;CA-2026-173657;15/02/2026;20/02/2026;Second Class;AH-10075;Corporate;2920;OFF-PA-10000791;12.65;2;0.2;4.0235
17367;CA-2026-173623;16/02/2026;20/02/2026;Standard Class;JM-15655;Corporate;88220;FUR-TA-10002607;150.54;3;0.5;-63.1999
17368;CA-2026-173624;16/02/2026;21/02/2026;Second Class;RF-19840;Consumer;22153;OFF-EN-10001137;8.98;2;0.0;3.3032
17369;CA-2026-173624;16/02/2026;21/02/2026;Second Class;RF-19840;Consumer;22153;OFF-BI-10002799;7.43;5;0.7;-0.6862
17370;CA-2026-173632;16/02/2026;18/02/2026;Second Class;XP-21865;Consumer;48185;OFF-FA-10004854;28.03;3;0.0;9.5302
17371;CA-2026-173632;16/02/2026;18/02/2026;Second Class;XP-21865;Consumer;48185;FUR-CH-10003774;479.5;7;0.3;-80.575
17372;CA-2026-173658;16/02/2026;20/02/2026;Standard Class;CS-11950;Consumer;19140;OFF-ST-10000642;40.1;2;0.0;2.015
17373;CA-2026-173629;17/02/2026;21/02/2026;Standard Class;AW-49460;Consumer;29203;OFF-AR-10004757;25.98;9;0.2;5.221
17374;CA-2026-173609;18/02/2026;22/02/2026;Standard Class;SA-20830;Consumer;23223;OFF-AR-10003183;18.27;7;0.0;3.3532
17375;CA-2026-173622;18/02/2026;22/02/2026;Standard Class;JS-15685;Corporate;33023;FUR-CH-10004540;56.0;2;0.2;2.6032
17376;CA-2026-173641;18/02/2026;21/02/2026;First Class;LH-16900;Consumer;27834;OFF-ST-10007062;399.35;3;0.0;57.6522
17377;CA-2026-173641;18/02/2026;21/02/2026;First Class;LH-16900;Consumer;27834;TEC-PH-10002584;929.24;2;0.0;57.9817
17378;CA-2026-173641;18/02/2026;21/02/2026;First Class;LH-16900;Consumer;27834;OFF-AP-10007811;19.85;5;0.0;4.8332
17379;CA-2026-173641;18/02/2026;21/02/2026;First Class;LH-16900;Consumer;27834;TEC-PH-10000984;835.92;4;0.0;284.7115
17380;CA-2026-173641;18/02/2026;21/02/2026;First Class;LH-16900;Consumer;27834;FUR-FU-10002937;331.77;3;0.2;112.8018
17381;CA-2026-173641;18/02/2026;21/02/2026;First Class;LH-16900;Consumer;27834;FUR-TA-10003346;1097.57;5;0.45;-212.5576
17382;CA-2026-173641;18/02/2026;21/02/2026;First Class;LH-16900;Consumer;27834;FUR-FU-10004973;31.47;2;0.2;4.6247
17383;CA-2026-173641;18/02/2026;21/02/2026;First Class;LH-16900;Consumer;27834;OFF-BI-10001636;19.94;3;0.2;2.0107
17384;CA-2026-173644;18/02/2026;24/02/2026;Standard Class;BG-11035;Consumer;78745;OFF-PA-10000232;32.32;5;0.0;10.9888
17385;CA-2026-173644;18/02/2026;24/02/2026;Standard Class;BG-11035;Consumer;78745;OFF-PA-10001639;27.32;4;0.0;9.2888
17386;CA-2026-173661;18/02/2026;20/02/2026;Second Class;MP-17965;Corporate;78501;TEC-AC-10003027;56.91;2;0.0;7.8792
17387;CA-2026-173661;18/02/2026;20/02/2026;Second Class;MP-17965;Corporate;78501;OFF-BI-10002133;47.66;4;0.7;-8.5788
17388;CA-2026-173661;18/02/2026;20/02/2026;Second Class;MP-17965;Corporate;78501;OFF-BI-10004236;46.07;3;0.0;12.2412
17389;CA-2026-173661;18/02/2026;20/02/2026;Second Class;MP-17965;Corporate;78501;OFF-AP-10000026;186.8;3;0.0;21.0602
17390;CA-2026-173646;19/02/2026;23/02/2026;Standard Class;AF-10870;Consumer;7055;OFF-PA-10003441;22.49;3;0.0;7.6466
17391;CA-2026-173646;19/02/2026;23/02/2026;Standard Class;AF-10870;Consumer;7055;TEC-MA-10003979;1342.01;2;0.0;456.2834
17392;CA-2026-173646;19/02/2026;23/02/2026;Standard Class;AF-10870;Consumer;7055;OFF-PA-10002749;37.07;6;0.2;12.6038
17393;CA-2026-173646;19/02/2026;23/02/2026;Standard Class;AF-10870;Consumer;7055;TEC-PH-10000576;350.26;3;0.2;11.024
17394;CA-2026-173633;20/02/2026;23/02/2026;First Class;JO-15550;Home Office;19013;FUR-CH-10003761;267.57;2;0.2;50.1676
17395;CA-2026-173633;20/02/2026;23/02/2026;First Class;JO-15550;Home Office;19013;OFF-AR-10003582;133.82;5;0.0;44.1011
17396;CA-2026-173637;20/02/2026;26/02/2026;Standard Class;IG-15085;Consumer;72209;TEC-PH-10003072;617.61;5;0.2;249.1587
17397;CA-2026-173655;20/02/2026;24/02/2026;Standard Class;MD-17350;Consumer;19143;OFF-BI-10001359;2794.09;4;0.8;-167.233
17398;CA-2026-173655;20/02/2026;24/02/2026;Standard Class;MD-17350;Consumer;19143;OFF-BI-10004141;3.27;3;0.0;-0.5495
17399;CA-2026-173655;20/02/2026;24/02/2026;Standard Class;MD-17350;Consumer;19143;FUR-FU-10000723;246.14;6;0.0;11.0833
17400;CA-2026-173655;20/02/2026;24/02/2026;Standard Class;MD-17350;Consumer;19143;OFF-PA-10000157;115.89;5;0.0;39.4026
17401;CA-2026-173655;20/02/2026;24/02/2026;Standard Class;MD-17350;Consumer;19143;FUR-CH-10004540;25.23;1;0.0;1.0421
17402;CA-2026-173655;20/02/2026;24/02/2026;Standard Class;MD-17350;Consumer;19143;TEC-PH-10002350;118.16;5;0.0;31.3297
17403;CA-2026-173664;20/02/2026;22/02/2026;First Class;KM-16225;Corporate;21215;TEC-PH-10002447;371.63;2;0.0;110.9074
17404;CA-2026-173664;20/02/2026;22/02/2026;First Class;KM-16225;Corporate;21215;OFF-ST-10001490;333.98;2;0.0;76.8537
17405;CA-2026-173614;21/02/2026;24/02/2026;Second Class;JB-16045;Home Office;19120;FUR-FU-10009105;16.72;3;0.2;1.7555
17406;CA-2026-173617;21/02/2026;23/02/2026;First Class;Dp-13240;Home Office;37918;OFF-BI-10003676;25.0;9;0.2;-1.9925
17407;CA-2026-173618;21/02/2026;26/02/2026;Second Class;MY-18295;Corporate;21215;OFF-PA-10004947;33.52;7;0.0;11.3968
17408;CA-2026-173636;21/02/2026;21/02/2026;Same Day;TD-20995;Consumer;60440;FUR-TA-10001520;315.15;5;0.4;-6.6294
17409;CA-2026-173638;22/02/2026;25/02/2026;Second Class;PF-19120;Consumer;10035;OFF-FA-10001332;14.54;5;0.2;4.9436
17410;CA-2026-173638;22/02/2026;25/02/2026;Second Class;PF-19120;Consumer;10035;OFF-BI-10003719;23.58;3;0.2;-0.7505
